anime_id,anime_name,genres,num_genres,assigned_communities,all_community_names,confidence,is_bridge,communities_spanned,community_distribution
35243,Ken-chan to Bouen Kazoku,"Kids, Drama",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35247,Owarimonogatari 2nd Season,"Mystery, Comedy, Supernatural, Vampire",4,3,Dark & Psychological,0.75,False,2,"{3: 3, 2: 1}"
35248,18if,"Mystery, Supernatural",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35249,Uma Musume: Pretty Derby (TV),"Comedy, Slice of Life, Sports",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35250,Urahara,"Comedy, Fantasy, Psychological, Sci-Fi",4,1,Action & Adventure,0.5,False,3,"{2: 1, 1: 2, 3: 1}"
35251,Sengoku Night Blood,"Historical, Romance, Fantasy",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{3: 1, 2: 1, 1: 1}"
35252,Hatena☆Illusion,"Comedy, Supernatural, Romance, Ecchi",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 3: 1}"
35254,Time Bokan: Gyakushuu no San Akunin,"Adventure, Comedy, Historical, Mecha",4,1,Action & Adventure,0.5,False,3,"{1: 2, 2: 1, 3: 1}"
35255,Soutai Sekai,Sci-Fi,1,1,Action & Adventure,1.0,False,1,{1: 1}
35262,Boku no Hero Academia 2nd Season: Hero Note,"Action, Comedy, Super Power",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
35263,Escape from Tsuki no Uragawa Zoo,"Drama, Fantasy, Music",3,"1, 3, 4","Action & Adventure, Dark & Psychological, Niche & Fantasy",0.3333333333333333,True,3,"{3: 1, 1: 1, 4: 1}"
35264,Gravity,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35265,Monsuto Anime: Katsubou no Hate no Risoukyou,"Action, Game, Fantasy",3,1,Action & Adventure,1.0,False,1,{1: 3}
35266,Higanjima X: Aniki,"Fantasy, Horror, Seinen, Vampire",4,3,Dark & Psychological,0.5,False,3,"{1: 1, 3: 2, 2: 1}"
35267,Shingeki no Kyojin-ten 360° Taikan Theater,"Action, Fantasy, Shounen, Super Power",4,1,Action & Adventure,1.0,False,1,{1: 4}
35270,Perestroika,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35272,Ki wo Tsukeyou: Douro wa Kiken ga Ippai!,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35273,Ponkaman no Animation no Dekiru made,"Kids, Super Power",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35274,Hakkiri Kotowarou: Yuukai Sare Nai zo!,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35275,Asonde Oboeru Gakushuu DVD,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35276,Tanoshii Ekaki Uta,"Kids, Music",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35277,Nanumu no Ie,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35278,Aru Mori no wo Hanashi: Rururu no Rule,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35279,Youkoso! Ecolo Shima,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35280,Fuyuyasumi da. Zenin Shuugou!,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35281,Ijime Stop! Kintarou Kokoro Chikaramochi,"Fantasy, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35283,Kamiusagi Rope x ROPÉ Sisters,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35284,Kodoku no Gourmet,"Slice of Life, Seinen",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35285,A-Channel: Nabe wo Tabeyou,"Comedy, School, Seinen, Slice of Life",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
35286,Henkei Shoujo,Sci-Fi,1,1,Action & Adventure,1.0,False,1,{1: 1}
35287,Tire Kan x Kamiusagi Rope,"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35294,Candle,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35295,Washimo 5th Season,"Sci-Fi, Slice of Life, Comedy, Kids, School",5,2,Romance & Slice of Life,0.6,False,3,"{1: 1, 2: 3, 4: 1}"
35297,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,"Comedy, Parody, Fantasy",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
35298,Ramen Daisuki Koizumi-san,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35300,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,"Drama, Magic",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{3: 1, 1: 1}"
35301,Chiruran: Nibun no Ichi Special,"Action, Comedy, Historical",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 2: 1, 3: 1}"
35302,Neko Neko Nihonshi 2nd Season,"Historical, Parody, Kids, Samurai",4,3,Dark & Psychological,0.5,False,3,"{3: 2, 2: 1, 4: 1}"
35303,Furusato Meguri: Nippon no Mukashibanashi,"Historical, Kids, Supernatural",3,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 2, 4: 1}"
35305,Kamiusagi Rope x Tokyo Gas,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35306,Mori no Kaori x Kamiusagi Rope,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35307,Shiseido x Kamiusagi Rope,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35308,Lion x Kamiusagi Rope,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35309,Levain Cup x Kamiusagi Rope,"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35310,Kamiusagi Rope & Taka no Tsume Collab Eizou-hen,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35311,Kamiusagi Rope x TOHO Cinemas,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35312,Kamiusagi Rope x TOHO Cinemas (Movies),"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35313,Kemono Friends 2,"Adventure, Comedy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou","Action, School, Shounen",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
35315,ChäoS;Child: Silent Sky,"Sci-Fi, Mystery, Psychological, Supernatural",4,3,Dark & Psychological,0.75,False,2,"{1: 1, 3: 3}"
35317,Mini Rope,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35319,Freaky Highschool,"Horror, School",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 1, 2: 1}"
35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,"Fantasy, Romance, Shoujo",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{1: 1, 2: 2}"
35321,Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,"School, Shounen, Sports",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
35322,Tsugaku-ji,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35324,Tadaima.,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35326,Saint Seiya: Gold Saints Data File,"Action, Fantasy, Shounen",3,1,Action & Adventure,1.0,False,1,{1: 3}
35327,Hiyoko no Basket Movie: Last Game 0401,"Parody, Sports",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35328,BOY's LOVE Nitro+CHiRAL,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35329,Ultrasonico,"Parody, Super Power",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35330,Poputepipikku,"Comedy, Dementia, Parody",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 4: 1}"
35331,Sugai-kun to Kazoku Ishi,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35332,World Fool News (TV) Part II,"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35333,Hitori no Shita: The Outcast 2nd Season,"Action, Super Power, Supernatural",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
35334,ClassicaLoid 2nd Season,"Music, Comedy",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
35335,Musashino!,"Comedy, School, Slice of Life",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,"Harem, Comedy, Romance, Ecchi, School",5,2,Romance & Slice of Life,1.0,False,1,{2: 5}
35339,Mobile Dog House￥,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35345,Chein Kuro-Nikuru!! Kanketsu-hen,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35346,Cinderella Girls Gekijou: Kayou Cinderella Theater,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35347,Kemono Friends: Bus-teki,"Comedy, Fantasy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35349,Marumofubiyori,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35350,SYZ Project,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35353,Yogen-sha Ikusei Gakuen: Fortune Tellers Academy,Fantasy,1,1,Action & Adventure,1.0,False,1,{1: 1}
35362,Mori no Yousei: Kinoko no Musume,"Music, Comedy, Fantasy",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{4: 1, 2: 1, 1: 1}"
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai","Slice of Life, Comedy, Fantasy",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
35364,Kkoma Sinseon Tao,"Kids, Magic",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35365,Kkoma Sinseon Tao 2,"Kids, Magic",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35366,"Eiga Ensetsu ""Seiji no Rinrika"" Gotou Shinpei 1926",Historical,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35367,Boku no Oldies wa All Color,"Music, Romance, Seinen",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{4: 1, 2: 2}"
35368,Two on the Road: Itsumo Futari de,"Music, Romance",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
35369,Seikaisuru Kado: Ninovo,Sci-Fi,1,1,Action & Adventure,1.0,False,1,{1: 1}
35370,Teekyuu 9,"Comedy, Sports",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35372,Otoppe,"Music, Kids, Fantasy",3,4,Niche & Fantasy,0.6666666666666666,False,2,"{4: 2, 1: 1}"
35376,Himouto! Umaru-chan R,"Comedy, School, Seinen, Slice of Life",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
35379,Fengshen Bang,"Action, Fantasy, Martial Arts",3,1,Action & Adventure,1.0,False,1,{1: 3}
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,"Music, Sports",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
35383,Yousei Land Mukashibanashi,"Comedy, Historical, Fantasy",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{2: 1, 3: 1, 1: 1}"
35385,Yukai na Animal Bus 2nd Season,"Comedy, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
35386,Tonpei to Sarukichi,Military,1,1,Action & Adventure,1.0,False,1,{1: 1}
35387,Kekkaku Yobou,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35388,Ameya Tanuki,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35389,Inaba no Kuni no Usagi-san,Adventure,1,1,Action & Adventure,1.0,False,1,{1: 1}
35390,Osekisho,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35391,Saru Kani Gassen (1927),Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35394,Oira no Hijouji,"Demons, Historical, Military",3,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 2, 1: 1}"
35395,Misemono Kenbutsu,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35398,Rekkoku Rikugun,Military,1,1,Action & Adventure,1.0,False,1,{1: 1}
35399,Kamishibai Itazura Tanuki no Maki,"Action, Historical, Supernatural",3,3,Dark & Psychological,0.6666666666666666,False,2,"{1: 1, 3: 2}"
35400,Kamishibai Kintarou no Maki,"Fantasy, Historical",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
35401,Hyaku-nengo no Aru Hi,"Military, Sci-Fi, Supernatural",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
35402,An Expression,Dementia,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35403,Manga Revue Haru,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35404,Felix no Meitantei,Mystery,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35405,?/Sankaku no Rhythm/Trump no Arasoi,Dementia,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35406,Propagate,Dementia,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35407,Rhythm,Dementia,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35408,Futatsu no Sekai,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35409,Denshin Denrei Denwa,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35410,Ahiru no Ko,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35411,Hortensia Saga,"Game, Fantasy",2,1,Action & Adventure,1.0,False,1,{1: 2}
35413,Imouto sae Ireba Ii.,"Comedy, Romance",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35416,"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",School,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35417,Sin: Nanatsu no Taizai Zange-roku,"Ecchi, Fantasy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35418,Sin: Nanatsu no Taizai Zange-roku Specials,"Ecchi, Fantasy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35419,Jitensha ni Notte.,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35423,Ribbon,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35424,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma","Action, Historical, Supernatural",3,3,Dark & Psychological,0.6666666666666666,False,2,"{1: 1, 3: 2}"
35425,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi","Action, Historical, Supernatural",3,3,Dark & Psychological,0.6666666666666666,False,2,"{1: 1, 3: 2}"
35427,Animegataris,"Comedy, Parody, School",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35432,Yi Wan Nian Yi Hou,Fantasy,1,1,Action & Adventure,1.0,False,1,{1: 1}
35433,Jakusansei Million Arthur: Forever Kakusansei Million Arthur,"Comedy, Parody, Ecchi, Fantasy",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 1: 1}"
35434,Konbini Kareshi,"Slice of Life, Romance",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35442,Niuniu Elise PV,Slice of Life,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35443,Nui Nui Hinobori San Kyoudai,Slice of Life,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35444,Neko to Mata,Supernatural,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35447,100% Pascal-sensei,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35448,Yo! Daitouryou Trap-kun,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35450,Five Fire Fish,Dementia,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35452,Hamidashi CoroCoro,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35453,Tobidase!! Buddy-kun,"Game, Parody",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
35454,Jii Coro Comic,"Comedy, Kids, Sci-Fi",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{2: 1, 4: 1, 1: 1}"
35455,Pa-ri Nezumi-kun,"Comedy, Sports",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35456,Chokotto Kamen feat. Inoue Kikuko,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35458,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,"Magic, Supernatural",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
35459,Boku no Hero Academia: Training of the Dead,"Action, Comedy, Super Power, School, Shounen",5,1,Action & Adventure,0.6,False,2,"{1: 3, 2: 2}"
35465,"Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta","Action, Game, Music, Fantasy",4,1,Action & Adventure,0.75,False,2,"{1: 3, 4: 1}"
35466,ReLIFE: Kanketsu-hen,"Romance, School, Slice of Life",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35472,Yuuki Yuuna wa Yuushabu Shozoku 2,"Slice of Life, Comedy, Magic, Fantasy",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 2, 1: 2}"
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,"Slice of Life, Comedy, Magic, Fantasy",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 2, 1: 2}"
35475,Isobe Isobee with Nakata Yasutaka de Sourou,"Historical, Music, Parody",3,"2, 3, 4","Romance & Slice of Life, Dark & Psychological, Niche & Fantasy",0.3333333333333333,True,3,"{3: 1, 4: 1, 2: 1}"
35476,Little Charo 4: Eigo de Aruku New York,"Adventure, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35478,Neko no Robu,"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35480,Karadasagashi,"Horror, School, Shounen",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{3: 1, 2: 1, 1: 1}"
35484,Osake wa Fuufu ni Natte kara,"Slice of Life, Comedy, Romance",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35488,Dan Fumi no Ohanashi Channel,"Fantasy, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35489,Sakai Noriko no Yoiko no Ohanashi Hiroba,"Fantasy, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35490,Tanukichi no Ohanashi,"Historical, Fantasy",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{3: 1, 1: 1}"
35491,Kaeru wa Kaeru,Historical,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35492,Tako no Hone,"Fantasy, Historical",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
35493,Chuukichi wa Kaetta,Historical,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35494,Haha wo Tazunete Sanzenri (Special),"Adventure, Drama",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
35495,Robinson Crusoe: Mujintou no Bouken,"Adventure, Drama",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
35496,Yuurei Yashiki,Horror,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35497,Hashire Melos,Adventure,1,1,Action & Adventure,1.0,False,1,{1: 1}
35500,Yuri!!! on Ice The Movie: Ice Adolescence,"Comedy, Sports",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35501,Mahou Shoujo Lyrical Nanoha Picture Drama,"Comedy, Parody, Magic",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
35502,Pure Aluminum: Sunoko-tan.,"Comedy, Music",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
35503,Shoujo☆Kageki Revue Starlight,"Music, School",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
35504,Velvet Underworld: Fragment Person,"Action, Music",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35505,Velvet Underworld: Alternative,"Action, Music",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),"Slice of Life, Psychological, Drama, School",4,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 2, 3: 2}"
35508,Shampoo Ouji,"Adventure, Fantasy, Kids",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 4: 1}"
35510,Seizei Ganbare! Mahou Shoujo Kurumi,"Magic, Parody",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
35511,Hoshi Akari no Concert: Seiza ga Kanaderu Yozora,"Music, Space",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35513,MAFF x Chobitto Zukan,"Comedy, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
35514,Sigh,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35516,Dappys,"Music, Comedy",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
35517,Caribadix,"Music, Comedy",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
35519,Mahou no Yousei Persia: Kaiten Mokuba,"Comedy, Magic",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35520,Geisters Movie: Hikari no Shou,"Action, Military, Sci-Fi",3,1,Action & Adventure,1.0,False,1,{1: 3}
35521,Geisters Movie: Inochi no Shou,"Action, Military, Sci-Fi",3,1,Action & Adventure,1.0,False,1,{1: 3}
35522,Stella no Mahou Specials,"Slice of Life, Comedy, School",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35525,Yume Hakonda Randoseru,"Music, Slice of Life, Kids",3,4,Niche & Fantasy,0.6666666666666666,False,2,"{4: 2, 2: 1}"
35526,Kizunakizu,"Music, Slice of Life, Kids",3,4,Niche & Fantasy,0.6666666666666666,False,2,"{4: 2, 2: 1}"
35527,Paperman,Game,1,1,Action & Adventure,1.0,False,1,{1: 1}
35528,Tteodori Kkachi,"Drama, Sports",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 1, 2: 1}"
35529,Kkachi ae Nalgae,"Sports, Drama",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 1, 3: 1}"
35530,Mayuge Dance,"Music, Kids",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35531,Otsukisama Light,"Kids, Music",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35532,Moufu no Hi,"Music, Kids",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35533,Nanatsu no Umi,"Music, Kids",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35534,Tomoyo,"Music, Kids",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35535,Kaiten Mokuba ni Boku to Neko,"Music, Kids",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35536,Kaakaa Karasu no Kanzaburou,"Music, Kids",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35537,Aotenjou no Clown,"Music, Kids",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35538,Kaiketsu Zorori no Dragon Taiji,"Adventure, Comedy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
35540,Slow Start,"Comedy, School, Slice of Life",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35541,Turning Mecard,"Game, Adventure, Cars, Kids, Mecha",5,1,Action & Adventure,0.6,False,2,"{1: 3, 4: 2}"
35542,Turning Mecard W,"Game, Adventure, Cars, Kids, Mecha",5,1,Action & Adventure,0.6,False,2,"{1: 3, 4: 2}"
35543,Turning Mecard W Season 2,"Game, Adventure, Cars, Kids, Mecha",5,1,Action & Adventure,0.6,False,2,"{1: 3, 4: 2}"
35545,Turning Mecard W: Black Mirror-ui Buhwal,"Game, Adventure, Cars, Kids, Mecha",5,1,Action & Adventure,0.6,False,2,"{1: 3, 4: 2}"
35551,Eievui to Colorful Friends,Slice of Life,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35552,Pokemon Daisuki Club,"Music, Comedy",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
35553,Ape,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35554,Girl Electric,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35557,Houseki no Kuni (TV),"Action, Drama, Fantasy, Mystery, Seinen",5,1,Action & Adventure,0.4,False,3,"{1: 2, 3: 2, 2: 1}"
35559,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,"Ecchi, Fantasy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35560,Shirome-chan no Uta,"Comedy, Music",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
35563,Ore to Issho ni Training,Slice of Life,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35566,Koe no Katachi Specials,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35567,Gundam Build Fighters: Battlogue,"Action, Sci-Fi, Mecha",3,1,Action & Adventure,1.0,False,1,{1: 3}
35574,Ganbare!! Tabuchi-kun!! (ONA),"Comedy, Seinen, Sports",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35575,Nono-chan Theater,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35576,Anime-ban Little★Nicky: Henachoko Akuma Nicky no NY Taikenki,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35577,Gerotan,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
